x,rho
4.1530000000000005,3.7287111731212996
4.155,3.7272490848321542
4.157,3.725792578346258
4.159000000000001,3.724342886810918
4.1610000000000005,3.722900936659249
4.163,3.7214673339911415
4.165,3.7200423652987156
4.167000000000001,3.7186260130208098
4.1690000000000005,3.71721798557352
4.171,3.715817760364765
4.173,3.714424637108911
4.175000000000001,3.7130377977293123
4.1770000000000005,3.7116563684283417
4.179,3.710279479218689
4.181,3.7089063164099785
4.183000000000001,3.7075361642560836
4.1850000000000005,3.706168433156296
4.187,3.704802673345673
4.189,3.703438574690498
4.191000000000001,3.7020759547444495
4.1930000000000005,3.7007147383463486
4.195,3.6993549325653734
4.197,3.697996600686024
4.199000000000001,3.6966398382886876
4.2010000000000005,3.6952847535452666
4.203,3.6939314528572633
4.205,3.692580032102383
4.207000000000001,3.6912305731087938
4.2090000000000005,3.689883144536308
4.211,3.688537806057713
4.213,3.687194614559573
4.215000000000001,3.6858536310196803
4.2170000000000005,3.684514926800519
4.219,3.6831785883522863
4.221,3.68184471972808
4.223000000000001,3.6805134427995045
4.2250000000000005,3.6791848955060478
4.227,3.677859228767387
4.229,3.6765366027828237
4.231000000000001,3.6752171833631926
4.2330000000000005,3.6739011387751828
4.235,3.672588637425363
4.237,3.6712798466306023
4.239000000000001,3.669974932702692
4.2410000000000005,3.668674062547924
4.243,3.6673774068595137
4.245,3.6660851447107046
4.247000000000001,3.664797468959448
4.2490000000000006,3.663514591445342
4.251,3.6622367466337504
4.253,3.660964192271779
4.255000000000001,3.659697205850764
4.257000000000001,3.658436076236189
4.259,3.657181090678965
4.261,3.6559325184613822
4.263000000000001,3.6546905935159515
4.265000000000001,3.653455499307523
4.267,3.6522273598690504
4.269,3.6510062408823596
4.271000000000001,3.6497921638666018
4.273000000000001,3.648585134745988
4.275,3.6473851853744548
4.277,3.6461924233212244
4.279000000000001,3.6450070819553546
4.281000000000001,3.6438295603711652
4.283,3.6426604417385806
4.285,3.64150047982662
4.287000000000001,3.640350546977374
4.289000000000001,3.639211542523489
4.291,3.6380842679371654
4.293,3.6369692828651163
4.295000000000001,3.635866763268931
4.297000000000001,3.634776387486815
4.299,3.6336972764023687
4.301,3.6326280086445055
4.303000000000001,3.6315667204945448
4.305000000000001,3.630511284329072
4.307,3.6294595423283673
4.309,3.62840955844289
4.311000000000001,3.6273598455373564
4.313000000000001,3.626309528461416
4.315,3.625258416752016
4.317,3.6242069793878406
4.319000000000001,3.62315623399687
4.321000000000001,3.622107580093715
4.323,3.6210626174503084
4.325,3.6200229948776044
4.327000000000001,3.618990330499742
4.329000000000001,3.6179662315673666
4.331,3.6169524205648877
4.333,3.615950947271331
4.335000000000001,3.614964438241028
4.337000000000001,3.613996312081984
4.339,3.613050876817806
4.341,3.612133228270636
4.343000000000001,3.6112488869239194
4.345000000000001,3.6104031451730108
4.347,3.6096001489546494
4.349,3.608841811917641
4.351000000000001,3.608126758246152
4.353000000000001,3.6074495938879636
4.355,3.606800856452199
4.357,3.606167903205158
4.359,3.6055367254198516
4.361000000000001,3.604894323697124
4.363,3.604231042939267
4.365,3.603542296453831
4.367,3.602829385063293
4.369000000000001,3.60209945473094
4.371,3.6013648296772782
4.373,3.6006419458921397
4.375,3.599949977508237
4.377000000000001,3.5993091050305197
4.3790000000000004,3.59873828138629
4.381,3.598252353677085
4.383,3.597858618175156
4.385000000000001,3.597553556874344
4.3870000000000005,3.5973215171901063
4.389,3.597137162908199
4.391,3.5969714082303086
4.393000000000001,3.5967983908904793
4.3950000000000005,3.596601504648936
4.397,3.5963772317696816
4.399,3.5961356538027167
4.401000000000001,3.59589804438777
4.4030000000000005,3.595693315246
4.405,3.5955544439055678
4.407,3.5955145852387314
4.409000000000001,3.5956014020502813
4.4110000000000005,3.5958285063305557
4.413,3.59618828411154
4.415,3.5966533336282906
4.417000000000001,3.5971833465419905
4.4190000000000005,3.597732514193209
4.421,3.598258281757128
4.423,3.5987347547952737
4.425000000000001,3.5991719910368385
4.4270000000000005,3.5996311468685893
4.429,3.6002187305302815
4.431,3.6010558142952083
4.433000000000001,3.602218196769291
4.4350000000000005,3.603693497343062
4.437,3.605399136481163
4.439,3.6072225417935475
4.441000000000001,3.609065641198032
4.4430000000000005,3.610898092425986
4.445,3.6127972841526987
4.447,3.614927320536205
4.449000000000001,3.617452947075723
4.4510000000000005,3.6204675597744918
4.453,3.6240227660800457
4.455,3.628228555566917
4.457000000000001,3.6332736167293853
4.4590000000000005,3.639262013931104
4.461,3.6460183037250116
4.463,3.653222848874114
4.465000000000001,3.6611597600672767
4.4670000000000005,3.6716908140865
4.469,3.6894953479934123
4.471,3.721265775339084
4.473000000000001,3.7666163556670385
4.4750000000000005,3.8164906203044673
4.477,3.860328212635969
4.479,3.8913121781294815
4.481000000000001,3.9103712018100416
4.4830000000000005,3.923308230746842
4.485,3.9342801194101775
4.487,3.944737557117262
4.489000000000001,3.9545303104080816
4.4910000000000005,3.9632334747779807
4.493,3.9708055059285705
4.495,3.9775198796282787
4.497000000000001,3.9836708949080353
4.4990000000000006,3.9894127774554455
4.501,3.994784065698434
4.503,3.9997920068013273
4.505000000000001,4.004459032766038
4.507000000000001,4.00882250125867
4.509,4.0129189802304035
4.511,4.016775750910164
4.513000000000001,4.020412185678219
4.515000000000001,4.02384433874627
4.517,4.027087789550908
4.519,4.030158043632059
4.521000000000001,4.033069679806717
4.523000000000001,4.035835254196636
4.525,4.038464495883932
4.527,4.040964201968812
4.529000000000001,4.043339104484733
4.531000000000001,4.045593532401078
4.533,4.047733136339177
4.535,4.049765724962138
4.537000000000001,4.051700627012281
4.539000000000001,4.053546791231784
4.541,4.055310596130266
4.543,4.056994573083959
4.545000000000001,4.058597799170744
4.547000000000001,4.060117877070209
4.549,4.061553654293494
4.551,4.062907472178843
4.553000000000001,4.064185889995066
4.555000000000001,4.065398465542816
4.557,4.066555073170559
4.559,4.0676629590530196
4.561000000000001,4.068724834595838
4.563000000000001,4.069738744652083
4.565,4.070699616086916
4.567,4.071601769889086
4.569000000000001,4.072441460895546
4.571000000000001,4.073218613049948
4.573,4.073937223170327
4.575,4.0746043578353
4.577000000000001,4.07522817603009
4.579000000000001,4.075815762402718
4.581,4.076371550675625
4.583,4.076896769654589
4.585000000000001,4.077389886635576
4.587000000000001,4.07784770080933
4.589,4.0782666448033735
4.591,4.078643924778851
4.593000000000001,4.0789782655848414
4.595000000000001,4.079270166711731
4.597,4.0795217005198765
4.599,4.0797359867782985
4.601000000000001,4.0799165351150615
4.603000000000001,4.080066641094354
4.605,4.080188960757546
4.607,4.080285306359034
4.609000000000001,4.080356637691366
4.611000000000001,4.08040318645228
4.613,4.080424645055316
4.615,4.080420365923027
4.617,4.080389540415163
4.619000000000001,4.08033134808851
4.621,4.080245080725526
4.623,4.080130249439529
4.625,4.079986678847786
4.627000000000001,4.079814584046176
4.6290000000000004,4.079614618883146
4.631,4.079387881524528
4.633,4.0791358667007005
4.635000000000001,4.078860361998718
4.6370000000000005,4.078563295426966
4.639,4.078246550665992
4.641,4.077911773280177
4.643000000000001,4.077560194917838
4.6450000000000005,4.077192502718231
4.647,4.076808777272563
4.649,4.076408514152193
4.651000000000001,4.075990731535906
4.6530000000000005,4.0755541515187765
4.655,4.075097428414108
4.657,4.074619387589529
4.659000000000001,4.074119236113021
4.6610000000000005,4.073596712475893
4.663,4.073052154932141
4.665,4.072486482746141
4.667000000000001,4.071901098011947
4.6690000000000005,4.071297725320101
4.671,4.070678211995794
4.673,4.070044313903309
4.675000000000001,4.069397492226561
4.6770000000000005,4.068738745936003
4.679,4.0680685025871215
4.681,4.067386585598132
4.683000000000001,4.066692268043373
4.6850000000000005,4.065984410962626
4.687,4.065261669593426
4.689,4.06452273691917
4.691000000000001,4.063766584472784
4.6930000000000005,4.062992658645907
4.695,4.0622009977954425
4.697,4.061392249536645
4.699000000000001,4.060567585309749
4.7010000000000005,4.059728526870295
4.703,4.058876713937579
4.705,4.058013652147238
4.707000000000001,4.057140484683251
4.7090000000000005,4.056257828644399
4.711,4.055365707610961
4.713,4.054463595174961
4.715000000000001,4.053550562443344
4.7170000000000005,4.052625500150789
4.719,4.051687368968906
4.721,4.0507354251626415
4.723000000000001,4.049769375186231
4.7250000000000005,4.048789430242458
4.727,4.047796255075792
4.729,4.0467908281049585
4.731000000000001,4.045774247327224
4.7330000000000005,4.044747525341793
4.735,4.04371141652945
4.737,4.042666310599986
4.739000000000001,4.041612211252619
4.7410000000000005,4.040548799595047
4.743,4.03947556325824
4.745,4.03839195820678
4.747000000000001,4.037297564563752
4.7490000000000006,4.036192201641892
4.751,4.035075979338359
4.753,4.033949279444625
4.755000000000001,4.032812676763158
4.757000000000001,4.031666822372206
4.759,4.030512317651112
4.761,4.029349607206597
4.763000000000001,4.028178912485448
4.765000000000001,4.027000217476865
4.767,4.025813305942994
4.769,4.0246178386869005
4.771000000000001,4.02341345176542
4.773000000000001,4.02219985371512
4.775,4.020976901992367
4.777,4.019744644910728
4.779000000000001,4.018503323532243
4.781000000000001,4.017253336175622
4.783,4.015995174778076
4.785,4.014729346348609
4.787000000000001,4.013456293982876
4.789000000000001,4.012176330717613
4.791,4.010889596503679
4.793,4.009596044449304
4.795000000000001,4.008295457861208
4.797000000000001,4.006987495055239
4.799,4.005671754931489
4.801,4.004347853369393
4.803000000000001,4.003015498963018
4.805000000000001,4.001674556697526
4.807,4.000325089862916
4.809,3.9989673735775297
4.811000000000001,3.9976018773206294
4.813000000000001,3.9962292182974504
4.815,3.9948500916909953
4.817,3.9934651873334492
4.819000000000001,3.992075104575097
4.821000000000001,3.990680277771084
4.823,3.989280923635372
4.825,3.9878770187390615
4.827000000000001,3.986468310964583
4.829000000000001,3.9850543634033855
4.831,3.9836346239135096
4.833,3.982208509352462
4.835000000000001,3.980775491244499
4.837000000000001,3.9793351698061312
4.839,3.977887325767423
4.841,3.9764319436878193
4.843000000000001,3.9749692055253334
4.845000000000001,3.97349945804946
4.847,3.972023161435141
4.849,3.9705408285095096
4.851000000000001,3.9690529644868557
4.853000000000001,3.967560015785199
4.855,3.966062334068676
4.857,3.964560158536146
4.859000000000001,3.9630536162531356
4.861000000000001,3.9615427375347845
4.863,3.9600274814473675
4.865,3.9585077656404617
4.867,3.9569834949727487
4.869000000000001,3.9554545845664477
4.871,3.953920974678731
4.873,3.9523826367021058
4.875,3.9508395713119504
4.877000000000001,3.9492918009830933
4.8790000000000004,3.9477393596613903
4.881,3.946182282318762
4.883,3.944620596583112
4.885000000000001,3.9430543178331288
4.8870000000000005,3.941483448306433
4.889,3.9399079800676446
4.891,3.938327901216791
4.893000000000001,3.9367432044909076
4.8950000000000005,3.9351538973469147
4.897,3.933560012597866
4.899,3.9319616186040953
4.901000000000001,3.9303588278485737
4.9030000000000005,3.928751802489213
4.905,3.9271407552982898
4.907,3.925525944438507
4.909000000000001,3.9239076609465258
4.9110000000000005,3.9222862086864265
4.913,3.920661877857578
4.915,3.9190349147010894
4.917000000000001,3.9174054915145837
4.9190000000000005,3.9157736820469093
4.921,3.914139447414149
4.923,3.91250263660887
4.925000000000001,3.910863003469288
4.9270000000000005,3.909220238949351
4.929,3.9075740142917947
4.931,3.905924028032628
4.933000000000001,3.9042700484100448
4.9350000000000005,3.90261194321536
4.937,3.9009496914847888
4.939,3.8992833752743206
4.941000000000001,3.8976131542501786
4.9430000000000005,3.895939229894464
4.945,3.8942618087151515
4.947,3.8925810741834135
4.949000000000001,3.890897174915422
4.9510000000000005,3.889210232210626
4.953,3.887520364416414
4.955,3.885827720126892
4.957000000000001,3.884132508485449
4.9590000000000005,3.8824350141018926
4.961,3.8807355868925613
4.963,3.8790346031787153
4.965000000000001,3.877332402405951
4.9670000000000005,3.8756292119785805
4.969,3.873925078766782
4.971,3.8722198278809756
4.973000000000001,3.8705130660799143
4.9750000000000005,3.868804238635312
4.977,3.867092736026381
4.979,3.8653780332564565
4.981000000000001,3.8636598334127545
4.9830000000000005,3.861938181641742
4.985,3.860213518021382
4.987,3.8584866479857123
4.989000000000001,3.8567586251918065
4.9910000000000005,3.8550305608617292
4.993,3.85330339192639
4.995,3.8515776539603124
4.997000000000001,3.8498533104977306
4.9990000000000006,3.848129685247167
5.001,3.846405527003933
5.003,3.844679210453338
5.005000000000001,3.842949044689329
5.007000000000001,3.841213632942916
5.009,3.8394722098350353
5.011,3.8377248817478082
5.013000000000001,3.8359727120291214
5.015000000000001,3.8342176213693375
5.017,3.832462108057774
5.019,3.8307088265253637
5.021000000000001,3.8289600910062713
5.023000000000001,3.8272173910985647
5.025,3.82548101422948
5.027,3.8237498624624244
5.029000000000001,3.822021524080767
5.031000000000001,3.8202926141127205
5.033,3.8185593399010815
5.035,3.8168181930377796
5.037000000000001,3.8150666350568216
5.039000000000001,3.8133036428222646
5.041,3.8115300099156477
5.043,3.8097483503216982
5.045000000000001,3.8079628038441684
5.047000000000001,3.806178486655295
5.049,3.804400761279632
5.051,3.802634420971664
5.053000000000001,3.800882898292246
5.055000000000001,3.7991476174864136
5.057,3.797427609412227
5.059,3.795719485861429
5.061000000000001,3.7940178184425726
5.063000000000001,3.7923158881053056
5.065,3.7906066841275448
5.067,3.788883967231149
5.069000000000001,3.787143197567642
5.071000000000001,3.7853821706154616
5.073,3.7836012831245434
5.075,3.781803434434717
5.077000000000001,3.779993628481179
5.079000000000001,3.7781783682294683
5.081,3.77636493298097
5.083,3.774560613733108
5.085000000000001,3.772771965953186
5.087000000000001,3.771004130962241
5.089,3.7692602782309272
5.091,3.7675412266628148
5.093000000000001,3.7658453042589266
5.095000000000001,3.7641684920849143
5.097,3.7625048638130747
5.099,3.7608472793481464
5.101000000000001,3.759188234757293
5.103000000000001,3.757520732142066
5.105,3.75583902922603
5.107,3.7541391619759055
5.109000000000001,3.752419191088206
5.111000000000001,3.7506791829949777
5.113,3.7489209797878806
5.115,3.7471478322648717
5.117000000000001,3.745363968726668
5.119000000000001,3.743574157396809
5.121,3.741783301171371
5.123,3.739996086182627
5.125,3.738216693592323
5.127000000000001,3.7364485776545338
5.1290000000000004,3.7346943111660758
5.131,3.732955499806762
5.133,3.7312327672612553
5.135000000000001,3.7295258115783394
5.1370000000000005,3.7278335290832256
5.139,3.7261541956431423
5.141,3.724485687656808
5.143000000000001,3.7228257189261593
5.1450000000000005,3.7211720666231436
5.147,3.719522761083955
5.149,3.717876220042624
5.151000000000001,3.7162313168289054
5.1530000000000005,3.714587382000613
5.155,3.712944146909802
5.157,3.711301644478437
5.159000000000001,3.709660086446122
5.1610000000000005,3.708019737655459
5.163,3.706380806966541
5.165,3.7047433715376417
5.167000000000001,3.7031073467094706
5.1690000000000005,3.701472507709824
5.171,3.699838562060616
5.173,3.698205263427097
5.175000000000001,3.696572549620207
5.1770000000000005,3.6949406808104377
5.179,3.693310350089559
5.181,3.691682738453206
5.183000000000001,3.690059490732272
5.1850000000000005,3.688442598085551
5.187,3.686834185986386
5.189,3.685236223308932
5.191000000000001,3.6836501865933537
5.1930000000000005,3.6820767312226703
5.195,3.680515434003713
5.197,3.6789646741683177
5.199000000000001,3.6774217068922126
5.2010000000000005,3.6758829527895514
5.203,3.674344482245353
5.205,3.6728026257818307
5.207000000000001,3.6712546058679205
5.2090000000000005,3.669699074041483
5.211,3.6681364533601672
5.213,3.666569023038983
5.215000000000001,3.6650007267744997
5.2170000000000005,3.663436727106981
5.219,3.661882759905368
5.221,3.6603443667571347
5.223000000000001,3.658826102461177
5.2250000000000005,3.6573308314409974
5.227,3.6558592362574576
5.229,3.6544096527228267
5.231000000000001,3.6529783069806694
5.2330000000000005,3.6515599559513823
5.235,3.6501488371897075
5.237,3.6487397491609634
5.239000000000001,3.647329043767119
5.2410000000000005,3.645915337212991
5.243,3.64449982054739
5.245,3.643086143427221
5.247000000000001,3.6416799201548646
5.2490000000000006,3.6402879502103045
5.251,3.6389172612593987
5.253,3.637574086713086
5.255000000000001,3.6362628966080965
5.257000000000001,3.6349856139801573
5.259,3.6337411591426303
5.261,3.632525449612441
5.263000000000001,3.631331921163549
5.265000000000001,3.63015252162006
5.267,3.628978994255069
5.269,3.6278041703689223
5.271000000000001,3.6266229820677833
5.273000000000001,3.625432993949245
5.275,3.6242343944726803
5.277,3.623029523877728
5.279000000000001,3.621822105136301
5.281000000000001,3.6206163810772076
5.283,3.6194163580163683
5.285,3.6182253261969195
5.287000000000001,3.617045771520392
5.289000000000001,3.615879708039578
5.291,3.614729351915234
5.293,3.6135979480413276
5.295000000000001,3.612490484995627
5.297000000000001,3.6114140198202147
5.299,3.610377385040176
5.301,3.6093901483832056
5.303000000000001,3.6084608242499616
5.305000000000001,3.6075945074773053
5.307,3.6067903587345307
5.309,3.6060397243541975
5.311000000000001,3.6053259338231336
5.313000000000001,3.6046265657473655
5.315,3.6039179961479033
5.317,3.603180861054387
5.319000000000001,3.6024045590081593
5.321000000000001,3.6015894804440105
5.323,3.600746848952445
5.325,3.599896931325651
5.327000000000001,3.5990664105795163
5.329000000000001,3.598285268569631
5.331,3.5975830826408655
5.333,3.596984393286031
5.335000000000001,3.5965029236048776
5.337000000000001,3.5961355675906934
5.339,3.59585957199774
5.341,3.595637082126047
5.343000000000001,3.5954261134506598
5.345000000000001,3.5951920639695385
5.347,3.5949163911586868
5.349,3.594600369518926
5.351000000000001,3.594262627234945
5.353000000000001,3.5939333436194763
5.355,3.59364852640955
5.357,3.593445008869292
5.359000000000001,3.5933550282516045
5.361000000000001,3.5933989173533036
5.363,3.593577031846733
5.365,3.5938679977285095
5.367000000000001,3.5942357764242203
5.369000000000001,3.5946379098507606
5.371,3.595032826469224
5.373,3.5953886129728976
5.375000000000001,3.595695057170665
5.377000000000001,3.595975876575878
5.3790000000000004,3.5962912906544524
5.381,3.5967261885515183
5.383,3.5973653151841325
5.385000000000001,3.598252740847272
5.3870000000000005,3.5993707146297935
5.389,3.6006557434012767
5.391,3.602022646348589
5.393000000000001,3.6033855313229424
5.3950000000000005,3.6046803977750788
5.397,3.6058924996875654
5.399,3.607078393243038
5.401000000000001,3.6083582923288824
5.4030000000000005,3.6098697282686416
5.405,3.6117064931399763
5.407,3.6138837014257033
5.409000000000001,3.6163484170226927
5.4110000000000005,3.6190127373093373
5.413,3.621787399360565
5.415,3.624609040046799
5.417000000000001,3.6274568628023296
5.4190000000000005,3.6303540846875144
5.421,3.6333542701931703
5.423,3.6365208741683204
5.425000000000001,3.6399115454203943
5.4270000000000005,3.643572517556882
5.429,3.647538698463713
5.431,3.6518316796292165
5.433000000000001,3.6564538375932893
5.4350000000000005,3.661385465539445
5.437,3.666594058928687
5.439,3.6720567067664533
5.441000000000001,3.6777828824904972
5.4430000000000005,3.683816985446384
5.445,3.690209431339456
5.447,3.696970627800202
5.449000000000001,3.70404188658994
5.4510000000000005,3.7113097880099253
5.453,3.718661400096662
5.455,3.7260493351512234
5.457000000000001,3.7335228348859357
5.4590000000000005,3.7411958708978315
5.461,3.7491678627285423
5.463,3.7574527430967524
5.465000000000001,3.765965055977286
5.4670000000000005,3.774565194816884
5.469,3.783126970035104
5.471,3.7915849015463383
5.473000000000001,3.79993784030923
5.4750000000000005,3.808215395427563
5.477,3.816436474945902
5.479,3.8245882814547567
5.481000000000001,3.8326328319814285
5.4830000000000005,3.8405277666631066
5.485,3.848243748001653
5.487,3.855769424470149
5.489000000000001,3.8631058710569603
5.4910000000000005,3.870257787372632
5.493,3.8772274181689865
5.495,3.884012958830222
5.497000000000001,3.8906102308033397
5.4990000000000006,3.8970157557409255
5.501,3.903229702938079
5.503,3.909257386368813
5.505000000000001,3.915108289922086
5.507000000000001,3.920792691682911
5.509,3.9263175763180294
5.511,3.9316843861032402
5.513000000000001,3.936890269232743
5.515000000000001,3.9419322566867248
5.517,3.9468117865620087
5.519,3.951536630047917
5.521000000000001,3.956118867054578
5.523000000000001,3.9605701033945775
5.525,3.9648969013008757
5.527,3.9690991989162434
5.529000000000001,3.97317255259764
5.531000000000001,3.977112750554408
5.533,3.980920120078002
5.535,3.9846012222701774
5.537000000000001,3.9881672168406332
5.539000000000001,3.9916300259812005
5.541,3.994998474302204
5.543,3.9982762982004942
5.545000000000001,4.001462657334264
5.547000000000001,4.004554453454669
5.549,4.0075490996383
5.551,4.010446519086845
5.553000000000001,4.013249760744027
5.555000000000001,4.015964279168764
5.557,4.018596372147745
5.559,4.021151440965229
5.561000000000001,4.023632701165055
5.563000000000001,4.026040800664322
5.565,4.028374519975584
5.567,4.030632344539561
5.569000000000001,4.0328142886416165
5.571000000000001,4.034923097206426
5.573,4.036964079808672
5.575,4.038943431744584
5.577000000000001,4.04086574693429
5.579000000000001,4.042732021068086
5.581,4.044539339408043
5.583,4.046282639482682
5.585000000000001,4.047957869751187
5.587000000000001,4.049565067235631
5.589,4.051109728938349
5.591,4.0526015235918535
5.593000000000001,4.0540507127443135
5.595000000000001,4.055463945894659
5.597,4.056841500995165
5.599,4.058177273523191
5.601000000000001,4.059461451920461
5.603000000000001,4.060684698137048
5.605,4.061842175472813
5.607,4.062935869536695
5.609000000000001,4.06397424419674
5.611000000000001,4.0649693282839
5.613,4.065932495040669
5.615,4.066870778474584
5.617000000000001,4.067785150548182
5.619000000000001,4.068671101294849
5.621,4.0695208816984385
5.623,4.070326363505999
5.625000000000001,4.071081572638305
5.627000000000001,4.071784267649175
5.6290000000000004,4.072436284004926
5.631,4.073042715614952
5.633,4.073610324821137
5.635000000000001,4.074145759315854
5.6370000000000005,4.074654118710697
5.639,4.075138184757282
5.641,4.075598345915332
5.643000000000001,4.076033045155831
5.6450000000000005,4.076439509899451
5.647,4.076814551179538
5.649,4.077155282926615
5.651000000000001,4.077459669141902
5.6530000000000005,4.077726847203009
5.655,4.077957209867177
5.657,4.078152266490775
5.659000000000001,4.078314341438717
5.6610000000000005,4.078446188580035
5.663,4.07855059385136
5.665,4.07863001077581
5.667000000000001,4.078686248074362
5.6690000000000005,4.0787202212935645
5.671,4.078731793261035
5.673,4.078719750118766
5.675000000000001,4.078681976222905
5.6770000000000005,4.078615889744643
5.679,4.078519167183981
5.681,4.078390698336789
5.683000000000001,4.078231561248155
5.6850000000000005,4.07804562937302
5.687,4.077839328093856
5.689,4.0776201410001045
5.691000000000001,4.077393761704111
5.6930000000000005,4.077160387142041
5.695,4.0769114886334314
5.697,4.076628434836753
5.699000000000001,4.076282693479949
5.7010000000000005,4.07583549847321
5.703,4.075234239511858
5.705,4.074404147843805
5.707000000000001,4.073238912176937
5.7090000000000005,4.071594923163687
5.711,4.0692779899391
5.713,4.065988330733568
5.715000000000001,4.06118288399857
5.7170000000000005,4.05380518074998
5.719,4.04181639971015
5.721,4.021777539332245
5.723000000000001,3.9899187318011933
5.7250000000000005,3.9448213727378865
5.727,3.888119091492831
5.729,3.823298865976643
5.731000000000001,3.754692365196613
5.7330000000000005,3.686909874994375
5.735,3.6244397669656094
5.737,3.5712909781032587
5.739000000000001,3.5305631756994518
5.7410000000000005,3.503723238687325
5.743,3.4896593907576396
5.745,3.4852939327687995
5.747000000000001,3.4881102775644117
5.7490000000000006,3.496748837319353
5.751,3.5101922132581875
5.753,3.5274543554612947
5.755000000000001,3.5475615278481327
5.757000000000001,3.569604224915033
5.759,3.592798006714984
5.761,3.6165332679476503
5.763000000000001,3.6404027889565485
5.765000000000001,3.6642018084177503
5.767,3.687900219059285
5.769,3.711591939500062
5.771000000000001,3.7354325639535957
5.773000000000001,3.7595797314396706
5.775,3.7841490331347836
5.777,3.809192037302774
5.779000000000001,3.834695468914369
5.781000000000001,3.8605952391799825
5.783,3.886797283169978
5.785,3.913198249956929
5.787000000000001,3.9397014750916317
5.789000000000001,3.966226205316007
5.791,3.992710168244169
5.793,4.019107046236318
5.795000000000001,4.045381131768022
5.797000000000001,4.071501435242422
5.799,4.097436947686034
5.801,4.12315390793164
5.803000000000001,4.148615093516735
5.805000000000001,4.1737805787385875
5.807,4.198609176903115
5.809,4.223059867007843
5.811000000000001,4.247092774894347
5.813000000000001,4.270669593257222
5.815,4.293753571465058
5.817,4.3163093255455625
5.819000000000001,4.3383027061751145
5.821000000000001,4.359700856004665
5.823,4.3804724480603126
5.825,4.400587985465272
5.827000000000001,4.420020000451743
5.829000000000001,4.438743026893497
5.831,4.456733313805532
5.833,4.4739683569327715
5.835000000000001,4.490426409152655
5.837000000000001,4.506086157855641
5.839,4.520926718794286
5.841,4.534928001702604
5.843000000000001,4.548071379609477
5.845000000000001,4.560340475995832
5.847,4.571721807318293
5.849,4.582205011601653
5.851000000000001,4.591782470615992
5.853000000000001,4.600448284955689
5.855,4.608196753263274
5.857,4.615020683575261
5.859000000000001,4.62090996803047
5.861000000000001,4.625850843817545
5.863,4.629826141455898
5.865,4.632816620372223
5.867000000000001,4.6348032648635495
5.869000000000001,4.635770211330769
5.871,4.63570782616842
5.873,4.634615335099951
5.875000000000001,4.632502224482771
5.877000000000001,4.629387320516037
5.8790000000000004,4.625295187113611
5.881,4.620252826617239
5.883000000000001,4.614286867531201
5.885000000000001,4.607420781384175
5.8870000000000005,4.599672597119656
5.889,4.591053695625455
5.891,4.581568977373163
5.893000000000001,4.571218348070566
5.8950000000000005,4.559999143548343
5.897,4.547908913440565
5.899,4.534947957010693
5.901000000000001,4.521121139402326
5.9030000000000005,4.506438751377547
5.905,4.490916426717788
5.907,4.474574329989335
5.909000000000001,4.457435935957822
5.9110000000000005,4.4395267360629935
5.913,4.420873145538345
5.915,4.40150177705737
5.917000000000001,4.381439125971368
5.9190000000000005,4.360711607570038
5.921,4.339345819417274
5.923,4.317368880827925
5.925000000000001,4.294808722751315
5.9270000000000005,4.271694249475946
5.929,4.248055348327922
5.931,4.223922766930696
5.933000000000001,4.19932790007183
5.9350000000000005,4.17430253098446
5.937,4.148878564723923
5.939,4.12308778702887
5.941000000000001,4.0969616890935265
5.9430000000000005,4.070531415731594
5.945,4.043827909187487
5.947,4.016882314650377
5.949000000000001,3.9897266704759153
5.9510000000000005,3.96239482336164
5.953,3.9349234027119624
5.955,3.9073525934736915
5.957000000000001,3.8797264049605107
5.9590000000000005,3.8520921790450693
5.961,3.824499226014735
5.963,3.796996699722158
5.965000000000001,3.769631073482246
5.9670000000000005,3.7424437821567422
5.969,3.7154696799994387
5.971,3.68873687507609
5.973000000000001,3.6622682292338866
5.9750000000000005,3.6360844044295075
5.977,3.610207893284136
5.979,3.584667125974077
5.981000000000001,3.5594996159943535
5.9830000000000005,3.534753253848191
5.985,3.5104852548627505
5.987,3.4867588126181412
5.989000000000001,3.4636380613263067
5.9910000000000005,3.441182374488752
5.993,3.4194412285684392
5.995,3.398450795008255
5.997000000000001,3.3782330952288073
5.9990000000000006,3.3587980105475523
6.001,3.3401477825536112
6.003,3.322283021433016
6.005000000000001,3.3052088374887703
6.007000000000001,3.2889396642423256
6.009,3.2735016794895215
6.011,3.2589323439764453
6.013000000000001,3.2452772632487825
6.015000000000001,3.232585136474983
6.017,3.2209018716975995
6.019,3.2102650124357015
6.021000000000001,3.200699497131183
6.023000000000001,3.192215528512088
6.025,3.1848089942660542
6.027,3.1784644445208055
6.029000000000001,3.1731600968534317
6.031000000000001,3.1688737887068643
6.033,3.1655884274629815
6.035,3.163295554525503
6.037000000000001,3.1619963397846234
6.039000000000001,3.1617006247018815
6.041,3.1624247338881415
6.043,3.1641866351346892
6.045000000000001,3.166999983006198
6.047000000000001,3.170869264629394
6.049,3.175787251925854
6.051,3.181734959821242
6.053000000000001,3.188683752925787
6.055000000000001,3.196598886062246
6.057,3.205443584620607
6.059,3.21518273723142
6.061000000000001,3.225785404887349
6.063000000000001,3.2372256596495994
6.065,3.249481705778176
6.067,3.262533689225998
6.069000000000001,3.276360916665491
6.071000000000001,3.290939282355602
6.073,3.306239550464936
6.075,3.322226860687778
6.077000000000001,3.338861521629793
6.079000000000001,3.3561008839742663
